"","HH1","HH2","LN","MWM1","MWM2","MWM4","MWM5","MWM6D","MWM6M","MWM6Y","MWM7","MWM8","MWM9","MWM10H","MWM10M","MWM11H","MWM11M","MWB1M","MWB1Y","MWB2","MWB3","MWB4","MWB5","MWB7","MMT2","MMT3","MMT4","MMT6","MMT7","MMT8","MMT9","MMT10","MMT11","MMT12","MMT13","MMT14","MCM1","MCM3","MCM4","MCM5A","MCM5B","MCM6","MCM7A","MCM7B","MCM8","MCM9A","MCM9B","MCM10","MCM11A","MCM11B","MCM12M","MCM12Y","MDV1A","MDV1B","MDV1C","MDV1D","MDV1E","MDV1F","MMA1","MMA3","MMA4","MMA5","MMA6","MMA7","MMA8M","MMA8Y","MMA9","MSB1","MSB2","MSB3U","MSB3N","MSB4","MSB5","MSB8","MSB9","MSB10","MSB13","MSB14","MSB15","MHA1","MHA2","MHA3","MHA4","MHA5","MHA6","MHA7","MHA8A","MHA8B","MHA8C","MHA9","MHA10","MHA11","MHA12","MHA24","MHA25","MHA26","MHA27","MMC1","MMC2","MMC3","MMC4","MTA1","MTA2","MTA3","MTA4","MTA5","MTA6","MTA7","MTA8A","MTA8B","MTA8C","MTA8D","MTA8E","MTA8X","MTA9","MTA10","MTA11","MTA12A","MTA12B","MTA12C","MTA12X","MTA13","MTA14","MTA15","MTA16","MTA17","TNLN","TN4","TN5","TN6","TN8","TN9","TN10","TN11","TN12_1","TN12_2","TN12_3","TN12_4","HH6","HH7","MWDOI","MWDOB","MWAGE","MWDOM","MWAGEM","MWDOBLC","MMSTATUS","MCEB","MCSURV","MCDEAD","mwelevel","mnweight","wscore","windex5","wscoreu","windex5u","wscorer","windex5r"
"7435",577,10,1,577,10,1,819,19,3,2014,"Completed",802,8,13,10,13,28,3,1982,32,"Yes","Secondary",21,NA,"Not at all","Not at all","Not at all","Yes","No",NA,"No",NA,NA,"Yes","Yes","Not at all","Yes",20,"Yes",1,0,"Yes",0,1,"Yes",1,0,3,"No",2,11,2011,"No","No","No","No","No","Yes","Yes, living with a women","No (Only one)",NA,NA,NA,"More than once",8,2005,NA,17,"Yes","Days ago",4,"No","Cohabiting partner","No",NA,NA,NA,NA,2,"Yes","No","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",22,"Yes",4,30,"Yes","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",22,1,1,1,"Observed","Interceptor",0,NA,NA,NA,"Yes",1,2,3,90,"Rural","Masvingo",1371,987,"30-34",1268,23,NA,"Currently married/in union",3,2,1,"Secondary",0.883890843367161,-0.991497462498289,1,NA,NA,-0.756653764038719,2
"7436",577,13,1,577,13,1,813,20,3,2014,"Completed",802,8,6,46,7,0,8,1978,35,"Yes","Secondary",22,NA,"Not at all","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",22,"Yes",2,1,"Yes",0,2,"No",NA,NA,5,"Yes",NA,10,2013,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",1,2000,NA,15,"No","Weeks ago",1,"Yes","Wife","No",NA,NA,NA,NA,5,"Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",20,"No",NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1371,944,"35-39",1201,21,NA,"Currently married/in union",5,5,0,"Secondary",0.883890843367161,-0.831262902952584,2,NA,NA,-0.464495999788957,3
"7437",577,19,1,577,19,1,814,19,3,2014,"Completed",802,8,17,11,17,42,3,1983,31,"Yes","Secondary",22,NA,"Not at all","Less than once a week","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",28,"Yes",1,0,"No",NA,NA,"No",NA,NA,1,"Yes",NA,7,2011,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",5,2010,NA,20,"No","Days ago",0,"No","Wife","No",NA,NA,NA,NA,5,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"Yes",20,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",20,0,NA,1,"Observed","Permanent",8,NA,NA,NA,"Yes",1,2,90,NA,"Rural","Masvingo",1371,999,"30-34",1325,27,NA,"Currently married/in union",1,1,0,"Secondary",0.883890843367161,-0.936711845848295,2,NA,NA,-0.656762433985534,2
"7438",577,20,1,577,20,1,814,19,3,2014,"Completed",802,8,14,16,14,47,6,1970,43,"Yes","Secondary",24,NA,"Not at all","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",31,"Yes",1,3,"Yes",0,1,"Yes",0,1,6,"No",3,7,2012,"No","No","No","No","No","No","Yes, currently married","Yes, (More than one)",1,NA,NA,NA,12,1992,NA,95,"No","Days ago",2,"No","Wife","Yes","No","Wife","No",NA,3,"Yes","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1371,846,"40-44",1116,22,NA,"Currently married/in union",6,5,1,"Secondary",0.883890843367161,-1.21200292375233,1,NA,NA,-1.15870425019784,1
"7439",577,23,1,577,23,1,808,19,3,2014,"Completed",802,8,13,32,13,45,6,1989,24,"Yes","Primary",14,"Cannot read at all",NA,"Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",20,"Yes",0,1,"Yes",0,1,"No",NA,NA,2,"Yes",NA,1,2012,"Yes","No","Yes","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",9,2008,NA,16,"No","Days ago",0,"No","Wife","Yes","Yes","Cohabiting partner","No",NA,10,"Yes","Yes","No","Yes","DK","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Less than 12 months ago","No",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1371,1074,"20-24",1305,19,NA,"Currently married/in union",2,2,0,"Primary",0.883890843367161,-1.11190547060911,1,NA,NA,-0.976195257129615,1
"7440",578,1,1,578,1,1,819,6,4,2014,"Completed",802,27,18,19,18,34,4,1979,34,"Yes","Secondary",23,NA,"At least once a week","At least once a week","At least once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",20,"No",NA,NA,"Yes",1,2,"No",NA,NA,3,"Yes",NA,6,2007,"No","No","No","No","No","No","No, not in union",NA,NA,"Yes, formerly married","Separated","Only once",2,1999,NA,19,"No","Months ago",1,"Missing","Girlfriend","No",NA,NA,NA,NA,7,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,952,"30-34",1190,19,NA,"Formerly married/in union",3,3,0,"Secondary",1.04235415672758,0.232941131629825,4,NA,NA,1.47588110943565,5
"7441",578,5,1,578,5,1,819,6,4,2014,"Completed",802,27,17,19,17,31,10,1975,38,"Yes","Secondary",23,NA,"At least once a week","Almost every day","At least once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",22,"Yes",0,1,"Yes",1,0,"Yes",1,0,3,"No",3,12,2012,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",4,1996,NA,16,"No","Weeks ago",1,"No","Wife","No",NA,NA,NA,NA,4,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,910,"35-39",1156,20,NA,"Currently married/in union",3,2,1,"Secondary",1.04235415672758,0.790820799829148,4,NA,NA,2.49307039147079,5
"7442",578,7,1,578,7,1,810,6,4,2014,"Completed",802,27,14,50,15,4,10,1983,30,"Yes","Secondary",24,NA,"Less than once a week","Almost every day","Almost every day","No",NA,NA,"Yes","Yes","Less than once a week","Yes","Yes","Almost every day","Yes",26,"No",NA,NA,"Yes",0,2,"Yes",0,1,3,"No",2,1,2013,"No","No","No","No","No","Yes","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",8,2008,NA,16,"No","Days ago",0,"No","Wife","No",NA,NA,NA,NA,4,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","12-23 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,1006,"30-34",1304,24,NA,"Currently married/in union",3,2,1,"Secondary",1.04235415672758,1.54009449832041,5,NA,NA,3.85923090754795,5
"7443",578,8,1,578,8,1,810,7,4,2014,"Completed",802,27,16,12,16,23,10,1975,38,"Yes","Secondary",21,NA,"Not at all","Less than once a week","At least once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",22,"Yes",1,0,"Yes",0,2,"Yes",0,1,4,"No",2,7,2012,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",1,1997,NA,20,"No","Days ago",2,"No","Wife","Yes","Yes","Girlfrend","No",NA,4,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",0,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,910,"35-39",1165,21,NA,"Currently married/in union",4,3,1,"Secondary",1.04235415672758,0.625493698697726,4,NA,NA,2.19162732966568,5
"7444",578,10,1,578,10,1,810,6,4,2014,"Completed",802,27,17,51,18,7,8,1977,36,"Yes","Secondary",0,NA,"Less than once a week","Less than once a week","At least once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","At least once a week","Yes",20,"No",NA,NA,"Yes",2,1,"No",NA,NA,3,"Yes",NA,12,2013,"No","Yes","No","No","No","Yes","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",4,1996,NA,16,"No","Weeks ago",2,"No","Wife","No",NA,NA,NA,NA,2,"Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",30,0,NA,1,"Observed","Interceptor",9,NA,NA,NA,"Yes",1,90,NA,NA,"Rural","Masvingo",1372,932,"35-39",1156,18,NA,"Currently married/in union",3,3,0,"Secondary",1.04235415672758,0.241734955219591,4,NA,NA,1.49191500278847,5
"7445",578,11,2,578,11,2,814,7,4,2014,"Completed",802,27,8,17,8,48,6,1994,19,"Yes","Secondary",21,NA,"Not at all","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,1,"Observed","Permanent",7,NA,NA,NA,"Yes",2,90,NA,NA,"Rural","Masvingo",1372,1134,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",1.04235415672758,0.0234397997779809,4,NA,NA,1.09389459607226,5
"7446",578,13,1,578,13,1,814,6,4,2014,"Completed",802,27,14,32,14,57,1,1985,29,"Yes","Secondary",24,NA,"Not at all","At least once a week","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",24,"Yes",2,0,"No",NA,NA,"No",NA,NA,2,"Yes",NA,7,2012,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",5,2003,NA,95,"No","Days ago",0,"No","Wife","No",NA,NA,NA,NA,3,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","DK / Not sure / Depends","No","No","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,1021,"25-29",1241,18,NA,"Currently married/in union",2,2,0,"Secondary",1.04235415672758,0.00527075377024744,4,NA,NA,1.0607667372931,5
"7447",578,14,1,578,14,1,802,9,4,2014,"Completed",802,27,19,12,19,40,1,1964,50,"Yes","Primary",99,"Able to read whole sentence","At least once a week","At least once a week","At least once a week","No",NA,NA,"Yes","Yes","At least once a week","Yes","Yes","Almost every day","Yes",28,"No",NA,NA,"Yes",0,4,"No",NA,NA,4,"Yes",NA,5,2011,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",9,1990,NA,21,"Yes","Days ago",3,"No","Wife","No",NA,NA,NA,NA,5,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,769,"50-54",1089,26,NA,"Currently married/in union",4,4,0,"Primary",1.04235415672758,0.29436223000159,4,NA,NA,1.58787099993702,5
"7448",578,16,1,578,16,1,808,6,4,2014,"Completed",802,27,17,16,17,26,2,1987,27,"Yes","Secondary",22,NA,"Almost every day","Less than once a week","At least once a week","No",NA,NA,"Yes","Yes","Almost every day","Yes","Yes","Almost every day","Yes",21,"No",NA,NA,"Yes",1,1,"No",NA,NA,2,"Yes",NA,3,2011,"No","No","No","No","No","Yes","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",5,2006,NA,19,"No","Days ago",0,"Missing","Wife","No",NA,NA,NA,NA,3,"Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","12-23 months ago","Yes",NA,"No",NA,NA,NA,"Yes",99,"Missing",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,1046,"25-29",1277,19,NA,"Currently married/in union",2,2,0,"Secondary",1.04235415672758,0.192543077385742,4,NA,NA,1.40222280974391,5
"7449",578,17,1,578,17,1,808,6,4,2014,"Completed",802,27,18,15,18,25,1,1972,42,"Yes","Primary",16,"Able to read whole sentence","Not at all","Almost every day","Less than once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",25,"Yes",3,0,"Yes",0,1,"No",NA,NA,4,"Yes",NA,8,2005,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",8,1995,NA,21,"No","Days ago",0,"Missing","Wife","No",NA,NA,NA,NA,3,"Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,865,"40-44",1148,23,NA,"Currently married/in union",4,4,0,"Primary",1.04235415672758,0.10195675513361,4,NA,NA,1.2370555857953,5
"7450",578,17,3,578,17,3,808,6,4,2014,"Completed",802,27,18,8,18,13,2,1999,15,"Yes","Primary",16,"Able to read whole sentence","Not at all","Not at all","Less than once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,1190,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Primary",1.04235415672758,0.10195675513361,4,NA,NA,1.2370555857953,5
"7451",578,19,1,578,19,1,808,6,4,2014,"Completed",802,27,16,33,16,44,1,1970,44,"Yes","Secondary",24,NA,"Less than once a week","Less than once a week","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",35,"Yes",1,3,"No",NA,NA,"No",NA,NA,4,"Yes",NA,2,2013,"No","Yes","Yes","Yes","Yes","Yes","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",2,1993,NA,18,"No","Weeks ago",1,"No","Wife","No",NA,NA,NA,NA,5,"Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",38,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,841,"40-44",1118,23,NA,"Currently married/in union",4,4,0,"Secondary",1.04235415672758,-0.128130747344065,4,NA,NA,0.817534038781503,5
"7452",578,20,1,578,20,1,808,6,4,2014,"Completed",802,27,14,41,14,55,9,1973,40,"Yes","Primary",17,"Able to read whole sentence","Not at all","Less than once a week","At least once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",24,"No",NA,NA,"Yes",2,1,"No",NA,NA,3,"Yes",NA,10,2011,"No","No","Yes","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",5,1997,NA,21,"No","Days ago",6,"Missing","Wife","No",NA,NA,NA,NA,3,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"Yes",18,"No",NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,885,"40-44",1169,23,NA,"Currently married/in union",3,3,0,"Primary",1.04235415672758,-0.147171736967882,4,NA,NA,0.782816353824092,5
"7453",578,22,1,578,22,1,813,6,4,2014,"Completed",802,27,15,43,16,20,8,1984,29,"Yes","Primary",12,"Cannot read at all",NA,"Almost every day","At least once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",26,"Yes",0,2,"No",NA,NA,"No",NA,NA,2,"Yes",NA,11,2013,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",7,2003,NA,20,"No","Days ago",1,"No","Wife","No",NA,NA,NA,NA,2,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",27,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,1016,"25-29",1243,18,NA,"Currently married/in union",2,2,0,"Primary",1.04235415672758,0.00705591039810216,4,NA,NA,1.06402163667753,5
"7454",579,3,1,579,3,1,819,5,4,2014,"Completed",802,15,19,3,19,19,9,1975,38,"Yes","Secondary",24,NA,"Not at all","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",32,"No",NA,NA,"Yes",0,1,"No",NA,NA,1,"Yes",NA,7,2008,"Yes","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",6,2007,NA,23,"No","Months ago",1,"No","Wife","No",NA,NA,NA,NA,5,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",14,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,909,"35-39",1290,31,NA,"Currently married/in union",1,1,0,"Secondary",0.797396399235239,0.240745200668197,4,NA,NA,1.49011037039387,5
"7455",579,5,1,579,5,1,819,6,4,2014,"Completed",802,15,10,1,10,36,11,1971,42,"Yes","Secondary",24,NA,"Almost every day","Almost every day","At least once a week","Yes","Yes","Not at all","Yes","Yes","Almost every day","Yes","Yes","Almost every day","Yes",23,"Yes",3,2,"Yes",0,1,"No",NA,NA,6,"No",3,2,2014,"Yes","No","No","No","No","Yes","Yes, currently married","No (Only one)",NA,NA,NA,"More than once",6,1994,NA,20,"No","Days ago",0,"No","Wife","No",NA,NA,NA,NA,3,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",15,0,NA,1,"Missing","Permanent",5,NA,NA,NA,"Yes",1,2,7,90,"Rural","Masvingo",1372,863,"40-44",1134,22,NA,"Currently married/in union",6,6,0,"Secondary",0.797396399235239,0.403068823267014,4,NA,NA,1.78607715058067,5
"7456",579,5,3,579,5,3,819,6,4,2014,"Completed",802,15,10,55,11,20,1,1995,19,"Yes","Secondary",23,NA,"Not at all","Almost every day","At least once a week","Yes","Yes","At least once a week","No",NA,NA,"Yes","Yes","At least once a week","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,1141,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.797396399235239,0.403068823267014,4,NA,NA,1.78607715058067,5
"7457",579,7,1,579,7,1,808,6,4,2014,"Completed",802,15,10,37,10,47,9,1971,42,"Yes","Secondary",24,NA,"Less than once a week","Almost every day","Not at all","No",NA,NA,"Yes","Yes","Not at all","Yes","Yes","Almost every day","Yes",29,"Yes",3,1,"Yes",1,1,"Yes",0,1,7,"No",2,8,2012,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",5,1991,NA,19,"No","Days ago",5,"No","Wife","No",NA,NA,NA,NA,3,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,861,"40-44",1097,19,NA,"Currently married/in union",7,6,1,"Secondary",0.797396399235239,0.128391148998902,4,NA,NA,1.28525376122561,5
"7458",579,8,1,579,8,1,808,6,4,2014,"Completed",802,15,8,48,9,0,9,1971,42,"Yes","Secondary",22,NA,"Not at all","At least once a week","At least once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","At least once a week","Yes",22,"Yes",2,0,"Yes",2,1,"Yes",0,1,6,"Yes",NA,12,2011,"Yes","Yes","Yes","No","Yes","Yes","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",5,1991,NA,19,"No","Weeks ago",1,"No","Wife","No",NA,NA,NA,NA,2,"Yes","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","12-23 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Masvingo",1372,861,"40-44",1097,19,NA,"Currently married/in union",6,5,1,"Secondary",0.797396399235239,-0.0805593589856473,4,NA,NA,0.904271572210351,5
