Cluster number,Household number,Line number,Cluster number,Household number,Man's line number,Interviewer number,Day of interview,Month of interview,Year of interview,Result of man's interview,Field editor,Data entry clerk,Start of interview - Hour,Start of interview - Minutes,End of interview - Hour,End of interview - Minutes,Month of birth of man,Year of birth of man,Age of man,Ever attended school,Highest level of school attended,Highest grade completed at that level,Can read part of the sentence,Frequency of reading newspaper or magazine,Frequency of listening to the radio,Frequency of watching TV,Ever used a computer,Computer usage in the last 12 months,Frequency of computer usage in the last month,Ever used internet,Internet usage in the last 12 months,Frequency of Internet usage in the past month,Ever used a mobile or non-mobile phone,Mobile or non-mobile phone usage in the last 12 months,Frequency of mobile or non-mobile usage in the past month,Ever fathered any children with any women,Age when first child was born,Any sons or daughters living with you,Sons living with you,Daughters living with you,Any sons or daughters not living with you,Sons living elsewhere,Daughters living elsewhere,Ever had child who later died,Boys dead,Girls dead,Children ever born,Same biological mother,Number of women respondent fathered children with,Month of last birth,Year of last birth,If she goes out with out telling husband: wife beating justified,If she neglects the children: wife beating justified,If she argues with husband: wife beating justified,If she refuses sex with husband: wife beating justified,If she burns the food: wife beating justified,MDV1F,Currently married or living with a man,Haveing other wives or liveing with other women as if you are married,How many other wives / partners living with you,Ever married or lived with a woman,Marital status,Married or lived with a woman once or more than once,Month of first union,Year of first union,Age at first union,Age at first sexual intercourse,Condom used during first sexual intercourse,Time since last sexual intercourse (unit),Time since last sexual intercourse (number),Condom used at last sexual intercourse,Relationship to last sexual partner,Sex with any other person in the last 12 month,Condom used with prior sexual partner,Relationship to prior sexual partner,Sex with any other man in the last 12 months,Number of sex partners in last 12 months,Number of sex partners in lifetime,Ever heard of AIDS,Can avoid AIDS virus by having one uninfected partner,Can get AIDS virus through supernatural means,Can avoid AIDS virus by using a condom correctly every time,Can get AIDS virus from mosquito bites,Can get AIDS virus by sharing food with a person who has AIDS,Healthy-looking person may have AIDS virus,AIDS virus from mother to child during pregnancy,AIDS virus from mother to child during delivery,AIDS virus from mother to child through breastfeeding,Should female teacher with AIDS virus be allowed to teach in school,Would buy fresh vegetables from shopkeeper with AIDS virus,"If HH member became infected with AIDS virus, would want it to remain a secret",Willing to care for person with AIDS in household,Ever been tested for AIDS virus,Most recent time of testing for AIDS virus,Received results of AIDS virus test,Know a place to get AIDS virus test,Respondent is circumcised,Age at circumcision,Person performing circumcision,Place of circumcision,Ever tried cigarette smoking,Age when cigarette was smoked for the first time,Currently smoking cigarettes,Number of cigarettes smoked in the last 24 hours,Number of days when cigarettes were smoked in past month,Ever tried any smoked tobacco products other than cigarettes,Used any smoked tobacco products during the last month,Type of smoked tobacco product: Cigars,Type of smoked tobacco product: Water pipe,Type of smoked tobacco product: Cigarillos,Type of smoked tobacco product: Pipe,MTA8E,Type of smoked tobacco product: Other,Number of days when tobacco products where smoked in past month,Ever tried any form of smokeless tobacco products,Used any smokeless tobacco products during the last month,Type of smokeless tobacco product used: Snuff,Type of smokeless tobacco product used: Dip,Number of days when smokeless tobacco products where used in past month,Ever drunk alcohol,Age when alcohol was used for the first time,Number of days when at least one drink of alcohol was used in past month,Number of drinks usually consumed,Net number,Mosquito net observed,Brand/type of observed net,Months ago net obtained,Net treated with an insecticide when obtained,Net soaked or dipped since obtained,Months ago net soaked or dipped,Persons slept under mosquito net last night,Person 1 who slept under net,Person 2 who slept under net,Person 3 who slept under net,Person 4 who slept under net,Area,Region,Date of interview women (CMC),Date of birth of woman (CMC),Age,Date of marriage (CMC),Age at first marriage/union,Marital/Union status,Children ever born,Children surviving,Children dead,mwelevel,mnweight,Wealth index score,Wealth index quintiles,wscoreu,windex5u,wscorer,windex5r
3,6,1,3,6,1,7,14,4,2014,Completed,2,4,10.0,16.0,10.0,21.0,5.0,1994.0,19.0,Yes,Primary,16.0,Able to read whole sentence,Not at all,Almost every day,Almost every day,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,16.0,No,Days ago,5.0,Yes,Girlfriend,Yes,Yes,Girlfrend,Yes,4.0,7.0,Yes,Yes,No,Yes,No,No,Yes,No,DK,No,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,17.0,1.0,1.0,1.0,Not observed,DK brand / type,95.0,Yes,No,,Yes,1.0,90.0,,,Urban,Bulawayo,1372,1133.0,15-19,,,Never married/in union,0.0,0.0,0.0,Primary,1.34530895870472,0.926326163235222,4,-0.785795052334984,1.0,,
3,7,1,3,7,1,11,13,4,2014,Completed,2,4,12.0,54.0,13.0,11.0,11.0,1978.0,35.0,Yes,Primary,17.0,Able to read whole sentence,Not at all,At least once a week,Less than once a week,No,,,No,,,Yes,Yes,At least once a week,Yes,27.0,Yes,1.0,2.0,No,,,No,,,3.0,Yes,,11.0,2012.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,5.0,2003.0,,17.0,No,Days ago,1.0,No,Wife,No,,,,,7.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,Yes,Yes,Snuff,,3.0,Yes,32.0,4.0,4.0,,,,,,,,,,,,,Urban,Bulawayo,1372,947.0,35-39,1241.0,24.0,Currently married/in union,3.0,3.0,0.0,Primary,1.34530895870472,0.983574748682968,4,-0.611825166001308,2.0,,
3,9,1,3,9,1,13,12,4,2014,Completed,2,4,14.0,21.0,14.0,34.0,6.0,1959.0,54.0,Yes,Secondary,22.0,,Almost every day,Less than once a week,At least once a week,No,,,No,,,Yes,No,,Yes,27.0,No,,,Yes,3.0,2.0,No,,,5.0,No,3.0,5.0,2006.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,More than once,98.0,1987.0,,20.0,No,Days ago,3.0,No,Wife,No,,,,,14.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,2 or more years ago,Yes,,No,,,,Yes,20.0,Yes,9.0,30.0,Yes,Yes,,,,,Rolled tobacco,,10.0,No,,,,,Yes,16.0,4.0,1.0,,,,,,,,,,,,,Urban,Bulawayo,1372,714.0,50-54,1055.0,28.0,Currently married/in union,5.0,5.0,0.0,Secondary,1.34530895870472,1.42055960766313,5,0.716106444041802,4.0,,
3,10,1,3,10,1,13,16,4,2014,Completed,2,4,17.0,12.0,17.0,29.0,9.0,1986.0,27.0,Yes,Secondary,24.0,,At least once a week,At least once a week,At least once a week,Yes,Yes,Not at all,Yes,No,,Yes,Yes,Almost every day,Yes,26.0,Yes,1.0,0.0,No,,,No,,,1.0,Yes,,5.0,2013.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,More than once,1.0,2013.0,,20.0,Yes,Weeks ago,1.0,No,Wife,No,,,,,5.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,,,Yes,No,,,,Yes,18.0,No,,,No,,,,,,,,,No,,,,,Yes,18.0,0.0,,,,,,,,,,,,,,Urban,Bulawayo,1372,1041.0,25-29,1357.0,26.0,Currently married/in union,1.0,1.0,0.0,Secondary,1.34530895870472,1.48595012268855,5,0.914818436264849,5.0,,
3,10,4,3,10,4,13,14,4,2014,Not at home,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
3,12,1,3,12,1,13,14,4,2014,Completed,2,4,9.0,36.0,9.0,49.0,11.0,1984.0,29.0,Yes,Secondary,24.0,,Almost every day,Almost every day,Almost every day,Yes,Yes,Almost every day,Yes,Yes,At least once a week,Yes,Yes,Almost every day,Yes,24.0,Yes,0.0,1.0,Yes,0.0,1.0,No,,,2.0,No,2.0,8.0,2013.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,More than once,8.0,2007.0,,21.0,No,Days ago,0.0,No,Wife,Yes,Yes,Casual acquaintance,No,,5.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,27.0,0.0,,,,,,,,,,,,,,Urban,Bulawayo,1372,1019.0,25-29,1292.0,22.0,Currently married/in union,2.0,2.0,0.0,Secondary,1.34530895870472,1.18018554512537,5,-0.0143543701459527,3.0,,
3,13,3,3,13,3,5,14,4,2014,Completed,2,4,9.0,41.0,9.0,50.0,7.0,1994.0,19.0,Yes,Secondary,26.0,,Less than once a week,Not at all,Almost every day,Yes,Yes,Almost every day,Yes,Yes,At least once a week,Yes,Yes,Almost every day,DK,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,18.0,Yes,Months ago,3.0,Yes,Girlfriend,No,,,,,3.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,18.0,1.0,6.0,,,,,,,,,,,,,Urban,Bulawayo,1372,1135.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.34530895870472,1.58800005434447,5,1.22493291108875,5.0,,
3,15,1,3,15,1,13,17,4,2014,Not at home,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Not observed,DK brand / type,12.0,No,No,,Yes,1.0,2.0,8.0,90.0,Urban,Bulawayo,1372,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
3,15,3,3,15,3,13,11,4,2014,Completed,2,4,11.0,36.0,11.0,46.0,1.0,1999.0,15.0,Yes,Secondary,22.0,,Almost every day,Almost every day,Almost every day,Yes,Yes,Almost every day,Yes,Yes,At least once a week,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,DK,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,Yes,14.0,Traditional practitioner/family/friend,Health facility,No,,,,,No,,,,,,,,,No,,,,,Yes,0.0,,,,,,,,,,,,,,,Urban,Bulawayo,1372,1189.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.34530895870472,1.68737774544561,5,1.52692684665506,5.0,,
3,18,3,3,18,3,14,11,4,2014,Completed,2,4,10.0,51.0,11.0,3.0,12.0,1994.0,19.0,Yes,Primary,17.0,Able to read whole sentence,At least once a week,Almost every day,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,18.0,No,,,Yes,1.0,0.0,No,,,1.0,Yes,,99.0,2013.0,No,No,No,No,No,No,"No, not in union",,,"Yes, formerly married",Divorced,Only once,1.0,2013.0,,18.0,Yes,Months ago,2.0,Yes,Girlfriend,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,Yes,18.0,Health worker/Professional,Health facility,Yes,17.0,Yes,10.0,30.0,No,,,,,,,,,No,,,,,Yes,18.0,10.0,1.0,,,,,,,,,,,,,Urban,Bulawayo,1372,1140.0,15-19,1357.0,18.0,Formerly married/in union,1.0,1.0,0.0,Primary,1.34530895870472,0.854822630878692,4,-1.00308358967144,1.0,,
3,19,1,3,19,1,14,14,4,2014,Completed,2,4,10.0,8.0,10.0,16.0,12.0,1973.0,40.0,Yes,Secondary,24.0,,At least once a week,Not at all,Less than once a week,No,,,No,,,Yes,Yes,Almost every day,Yes,17.0,No,,,Yes,3.0,2.0,No,,,5.0,No,2.0,1.0,2011.0,No,Yes,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,3.0,1996.0,,16.0,No,Days ago,0.0,Yes,Girlfriend,Yes,No,Wife,No,,20.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,Yes,Yes,Snuff,,30.0,Yes,20.0,30.0,7.0,,,,,,,,,,,,,Urban,Bulawayo,1372,888.0,40-44,1155.0,22.0,Currently married/in union,5.0,5.0,0.0,Secondary,1.34530895870472,1.15230341558899,5,-0.0990839904194847,3.0,,
3,22,1,3,22,1,11,16,4,2014,Refused,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
3,22,5,3,22,5,11,13,4,2014,Refused,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
3,24,1,3,24,1,7,11,4,2014,Completed,2,4,17.0,5.0,17.0,19.0,2.0,1982.0,32.0,Yes,Primary,17.0,Cannot read at all,,At least once a week,Almost every day,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"Yes, currently married","Yes, (More than one)",2.0,,,,9.0,2006.0,,14.0,No,Days ago,1.0,No,Wife,Yes,Yes,Girlfrend,No,,10.0,Yes,Yes,No,Yes,DK,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,Yes,16.0,Yes,6.0,30.0,No,,,,,,,,,No,,,,,Yes,14.0,2.0,2.0,,,,,,,,,,,,,Urban,Bulawayo,1372,986.0,30-34,1281.0,24.0,Currently married/in union,0.0,0.0,0.0,Primary,1.34530895870472,1.0120716793412,4,-0.525227257097585,2.0,,
3,25,1,3,25,1,11,16,4,2014,Not at home,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Observed,Dawa,4.0,,,,Yes,1.0,2.0,90.0,,Urban,Bulawayo,1372,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
4,2,1,4,2,1,10,15,4,2014,Completed,7,9,11.0,20.0,11.0,41.0,8.0,1985.0,28.0,Yes,Higher,31.0,,Not at all,Not at all,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,DK,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,1028.0,25-29,,,Never married/in union,0.0,0.0,0.0,Higher,0.937422731863394,1.44135532440612,5,0.779301516019743,4.0,,
4,3,1,4,3,1,10,11,4,2014,Completed,7,9,10.0,14.0,10.0,37.0,1.0,1966.0,48.0,Yes,Secondary,24.0,,Less than once a week,At least once a week,Almost every day,Yes,No,,No,,,Yes,Yes,Almost every day,Yes,29.0,Yes,3.0,1.0,No,,,Yes,0.0,1.0,5.0,No,2.0,12.0,2004.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,More than once,5.0,1992.0,,24.0,No,Days ago,1.0,Yes,Wife,No,,,,,4.0,Yes,Yes,No,Yes,No,No,Yes,DK,Yes,Yes,Yes,Yes,No,Yes,Yes,2 or more years ago,Yes,,No,,,,Yes,19.0,No,,,Yes,No,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,793.0,45-49,1109.0,26.0,Currently married/in union,5.0,4.0,1.0,Secondary,0.937422731863394,0.834992198040054,4,-1.06334530827817,1.0,,
4,6,3,4,6,3,8,15,4,2014,Completed,7,9,9.0,13.0,9.0,24.0,12.0,1986.0,27.0,Yes,Secondary,24.0,,At least once a week,Almost every day,Almost every day,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,More than once,2.0,2012.0,,23.0,Yes,Weeks ago,4.0,Missing,Wife,Yes,Yes,Casual acquaintance,No,,3.0,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,2 or more years ago,Yes,,No,,,,Yes,27.0,Yes,3.0,10.0,Yes,No,,,,,,,,No,,,,,Yes,19.0,10.0,2.0,,,,,,,,,,,,,Urban,Bulawayo,1372,1044.0,25-29,1346.0,25.0,Currently married/in union,0.0,0.0,0.0,Secondary,0.937422731863394,1.27142548451568,5,0.262910155443274,4.0,,
4,6,5,4,6,5,12,11,4,2014,Completed,7,9,10.0,19.0,10.0,26.0,10.0,1998.0,15.0,Yes,Secondary,21.0,,At least once a week,Less than once a week,Almost every day,Yes,Yes,At least once a week,Yes,Yes,Less than once a week,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,Yes,Yes,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,,,Yes,No,,,,Yes,0.0,,,,No,,,,,,,,,No,,,,,Yes,11.0,2.0,5.0,,,,,,,,,,,,,Urban,Bulawayo,1372,1186.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.937422731863394,1.27142548451568,5,0.262910155443274,4.0,,
4,9,2,4,9,2,12,12,4,2014,Incapacitated,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
4,11,1,4,11,1,6,11,4,2014,Completed,7,9,9.0,26.0,9.0,40.0,1.0,1961.0,53.0,Yes,Higher,30.0,,At least once a week,Almost every day,Almost every day,Yes,Yes,Almost every day,Yes,Yes,At least once a week,Yes,Yes,Almost every day,Yes,28.0,Yes,0.0,4.0,No,,,No,,,4.0,Yes,,3.0,2004.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,2.0,1993.0,,18.0,No,Days ago,2.0,No,Wife,No,,,,,4.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2 or more years ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,31.0,0.0,,,,,,,,,,,,,,Urban,Bulawayo,1372,733.0,50-54,1118.0,32.0,Currently married/in union,4.0,4.0,0.0,Higher,0.937422731863394,1.39319942044188,5,0.632962928377234,4.0,,
4,12,3,4,12,3,6,11,4,2014,Completed,7,9,14.0,35.0,14.0,47.0,11.0,1997.0,16.0,Yes,Secondary,24.0,,Almost every day,Less than once a week,Almost every day,Yes,Yes,At least once a week,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,DK / Not sure / Depends,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,16.0,0.0,,,,,,,,,,,,,,Urban,Bulawayo,1372,1175.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.937422731863394,2.03658871457469,5,2.58812673711017,5.0,,
4,14,1,4,14,1,6,12,4,2014,Completed,7,9,8.0,41.0,9.0,6.0,1.0,1964.0,50.0,Yes,Secondary,22.0,,Almost every day,Almost every day,Almost every day,Yes,No,,Yes,No,,Yes,Yes,Almost every day,Yes,17.0,Yes,1.0,0.0,Yes,4.0,3.0,Yes,2.0,1.0,11.0,No,3.0,2.0,2002.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,More than once,1.0,1984.0,,15.0,No,Days ago,4.0,Yes,Wife,No,,,,,4.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,Yes,14.0,No,,,Yes,No,,,,,,,,Yes,No,,,,Yes,16.0,1.0,3.0,,,,,,,,,,,,,Urban,Bulawayo,1372,769.0,50-54,1009.0,20.0,Currently married/in union,11.0,8.0,3.0,Secondary,0.937422731863394,1.02389690928764,4,-0.48929215243844,2.0,,
4,14,3,4,14,3,10,11,4,2014,Completed,7,9,13.0,33.0,13.0,45.0,3.0,1997.0,17.0,Yes,Secondary,22.0,,Almost every day,Almost every day,Almost every day,Yes,Yes,At least once a week,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,Yes,No,Yes,No,Yes,"No, not in union",,,No,,,,,,14.0,Yes,Months ago,1.0,Yes,Girlfriend,No,,,,,5.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2 or more years ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,1167.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.937422731863394,1.02389690928764,4,-0.48929215243844,2.0,,
4,15,1,4,15,1,6,15,4,2014,Completed,7,9,10.0,25.0,10.0,36.0,1.0,1966.0,48.0,Yes,Secondary,24.0,,Almost every day,At least once a week,Almost every day,No,,,No,,,Yes,Yes,Almost every day,Yes,22.0,Yes,1.0,1.0,Yes,0.0,2.0,No,,,4.0,No,2.0,9.0,2010.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,More than once,10.0,1987.0,,22.0,No,Weeks ago,1.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,2 or more years ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,793.0,45-49,1054.0,21.0,Currently married/in union,4.0,4.0,0.0,Secondary,0.937422731863394,1.69268419888938,5,1.54305236478319,5.0,,
4,15,6,4,15,6,6,11,4,2014,Completed,7,9,12.0,42.0,12.0,50.0,7.0,1996.0,17.0,Yes,Secondary,24.0,,Less than once a week,Almost every day,Almost every day,Yes,Yes,At least once a week,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,15.0,0.0,,,,,,,,,,,,,,Urban,Bulawayo,1372,1159.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.937422731863394,1.69268419888938,5,1.54305236478319,5.0,,
4,15,7,4,15,7,6,11,4,2014,Completed,7,9,12.0,18.0,12.0,32.0,8.0,1991.0,22.0,Yes,Secondary,24.0,,At least once a week,Almost every day,At least once a week,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,17.0,No,,,Yes,1.0,0.0,No,,,1.0,Yes,,9.0,2008.0,No,No,No,No,No,No,"No, not in union",,,No,,,,,,16.0,Yes,Weeks ago,1.0,Yes,Girlfriend,No,,,,,6.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,18.0,1.0,6.0,,,,,,,,,,,,,Urban,Bulawayo,1372,1100.0,20-24,,,Never married/in union,1.0,1.0,0.0,Secondary,0.937422731863394,1.69268419888938,5,1.54305236478319,5.0,,
4,15,8,4,15,8,6,11,4,2014,Completed,7,9,12.0,54.0,13.0,8.0,2.0,1996.0,18.0,Yes,Secondary,22.0,,Not at all,At least once a week,Almost every day,No,,,Yes,No,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,Yes,No,No,No,"No, not in union",,,No,,,,,,18.0,Yes,Days ago,4.0,No,Girlfriend,No,,,,,5.0,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,,,No,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,16.0,0.0,,,,,,,,,,,,,,Urban,Bulawayo,1372,1154.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.937422731863394,1.69268419888938,5,1.54305236478319,5.0,,
4,17,3,4,17,3,8,11,4,2014,Completed,7,9,9.0,19.0,9.0,30.0,5.0,1993.0,20.0,Yes,Secondary,24.0,,Almost every day,Less than once a week,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,Yes,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,1121.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,0.937422731863394,1.53785445462134,5,1.07254793570923,5.0,,
4,17,4,4,17,4,8,11,4,2014,Completed,7,9,9.0,4.0,9.0,12.0,6.0,1995.0,18.0,Yes,Secondary,25.0,,At least once a week,Not at all,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2 or more years ago,Yes,,Yes,16.0,Health worker/Professional,Health facility,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,1146.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.937422731863394,1.53785445462134,5,1.07254793570923,5.0,,
4,17,5,4,17,5,8,11,4,2014,Completed,7,9,11.0,12.0,11.0,20.0,6.0,1995.0,18.0,Yes,Secondary,25.0,,Almost every day,Less than once a week,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,2 or more years ago,Yes,,Yes,15.0,Health worker/Professional,Health facility,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Urban,Bulawayo,1372,1146.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.937422731863394,1.53785445462134,5,1.07254793570923,5.0,,
